country_name,admin1_name,latitude,longitude,aggregation,indicator,value
#country,#adm1+name,#geo+lat,#geo+lon,,#indicator+name,#indicator+num
Congo,Likouala,1.88758,18.06624,none,flood,1.0
Congo,Likouala,1.88758,18.06849,none,flood,1.0
Congo,Likouala,1.8786,18.05951,none,flood,1.0
Congo,Likouala,1.87411,18.06175,none,flood,1.0
Congo,Likouala,1.87411,18.064,none,flood,1.0
Congo,Likouala,1.87186,18.06175,none,flood,1.0
Congo,Likouala,1.87186,18.064,none,flood,1.0
Congo,Likouala,1.86962,18.06175,none,flood,1.0
Congo,Likouala,1.86962,18.064,none,flood,1.0
Congo,Likouala,1.86737,18.06175,none,flood,1.0
Congo,Likouala,1.86737,18.064,none,flood,1.0
Congo,Likouala,1.86513,18.05501,none,flood,1.0
Congo,Likouala,1.86513,18.06175,none,flood,1.0
Congo,Likouala,1.86513,18.064,none,flood,1.0
Congo,Likouala,1.86288,18.05501,none,flood,1.0
Congo,Likouala,1.86288,18.05726,none,flood,1.0
Congo,Likouala,1.86288,18.064,none,flood,1.0
Congo,Likouala,1.86064,18.05277,none,flood,1.0
Congo,Likouala,1.86064,18.05501,none,flood,1.0
Congo,Likouala,1.86064,18.05726,none,flood,1.0
Congo,Likouala,1.86064,18.064,none,flood,1.0
Congo,Likouala,1.85839,18.05052,none,flood,1.0
Congo,Likouala,1.85839,18.05277,none,flood,1.0
Congo,Likouala,1.85839,18.05501,none,flood,1.0
Congo,Likouala,1.85614,18.04828,none,flood,1.0
Congo,Likouala,1.85614,18.05052,none,flood,1.0
Congo,Likouala,1.85614,18.05501,none,flood,1.0
Congo,Likouala,1.8539,18.04828,none,flood,1.0
Congo,Likouala,1.8539,18.05052,none,flood,1.0
Congo,Likouala,1.84941,18.05052,none,flood,1.0
Congo,Likouala,1.84716,18.05052,none,flood,1.0
Congo,Likouala,1.84492,18.05052,none,flood,1.0
Congo,Likouala,1.84492,18.05277,none,flood,1.0
Congo,Likouala,1.84492,18.05726,none,flood,1.0
Congo,Likouala,1.83144,18.05501,none,flood,1.0
Congo,Likouala,1.82919,18.05501,none,flood,1.0
Congo,Likouala,1.82246,18.05501,none,flood,1.0
Congo,Likouala,1.82021,18.05501,none,flood,1.0
Congo,Likouala,1.81797,18.05501,none,flood,1.0
Congo,Likouala,1.81572,18.05501,none,flood,1.0
Congo,Likouala,1.81347,18.05726,none,flood,1.0
Congo,Likouala,1.81123,18.05726,none,flood,1.0
Congo,Likouala,1.80898,18.05726,none,flood,1.0
Congo,Likouala,1.80898,18.05951,none,flood,1.0
Congo,Likouala,1.80674,18.05726,none,flood,1.0
Congo,Likouala,1.80674,18.05951,none,flood,1.0
Congo,Likouala,1.80449,18.05726,none,flood,1.0
Congo,Likouala,1.80449,18.06175,none,flood,1.0
Congo,Likouala,1.79775,18.05501,none,flood,1.0
Congo,Likouala,1.79775,18.05726,none,flood,1.0
Congo,Likouala,1.79551,18.05501,none,flood,1.0
Congo,Likouala,1.79551,18.05726,none,flood,1.0
Congo,Likouala,1.79551,18.05951,none,flood,1.0
Congo,Likouala,1.79326,18.05726,none,flood,1.0
Congo,Likouala,1.79326,18.05951,none,flood,1.0
Congo,Likouala,1.79326,18.06175,none,flood,1.0
Congo,Likouala,1.79326,18.064,none,flood,1.0
Congo,Likouala,1.79102,18.05726,none,flood,1.0
Congo,Likouala,1.79102,18.05951,none,flood,1.0
Congo,Likouala,1.79102,18.06175,none,flood,1.0
Congo,Likouala,1.79102,18.064,none,flood,1.0
Congo,Likouala,1.78877,18.05951,none,flood,1.0
Congo,Likouala,1.78877,18.06175,none,flood,1.0
Congo,Likouala,1.78877,18.064,none,flood,1.0
Congo,Likouala,1.78877,18.06624,none,flood,1.0
Congo,Likouala,1.78652,18.05726,none,flood,1.0
Congo,Likouala,1.78652,18.05951,none,flood,1.0
Congo,Likouala,1.78652,18.06175,none,flood,1.0
Congo,Likouala,1.78652,18.064,none,flood,1.0
Congo,Likouala,1.78652,18.06624,none,flood,1.0
Congo,Likouala,1.78428,18.06175,none,flood,1.0
Congo,Likouala,1.78428,18.064,none,flood,1.0
Congo,Likouala,1.78428,18.06624,none,flood,1.0
Congo,Likouala,1.78203,18.05726,none,flood,1.0
Congo,Likouala,1.78203,18.05951,none,flood,1.0
Congo,Likouala,1.78203,18.06175,none,flood,1.0
Congo,Likouala,1.78203,18.064,none,flood,1.0
Congo,Likouala,1.78203,18.06624,none,flood,1.0
Congo,Likouala,1.77979,18.05951,none,flood,1.0
Congo,Likouala,1.77754,18.06624,none,flood,1.0
Congo,Likouala,1.7753,18.06175,none,flood,1.0
Congo,Likouala,1.7753,18.06624,none,flood,1.0
Congo,Likouala,1.77305,18.06175,none,flood,1.0
Congo,Likouala,1.77305,18.06624,none,flood,1.0
Congo,Likouala,1.7708,18.064,none,flood,1.0
Congo,Likouala,1.7708,18.06624,none,flood,1.0
Congo,Likouala,1.76856,18.064,none,flood,1.0
Congo,Likouala,1.76856,18.06624,none,flood,1.0
Congo,Likouala,1.76631,18.06175,none,flood,1.0
Congo,Likouala,1.76631,18.064,none,flood,1.0
Congo,Likouala,1.76407,18.06175,none,flood,1.0
Congo,Likouala,1.76407,18.064,none,flood,1.0
Congo,Likouala,1.76407,18.06624,none,flood,1.0
Congo,Likouala,1.75958,18.06175,none,flood,1.0
Congo,Likouala,1.75958,18.064,none,flood,1.0
Congo,Likouala,1.75733,18.06175,none,flood,1.0
Congo,Likouala,1.75733,18.064,none,flood,1.0
Congo,Likouala,1.75508,18.06175,none,flood,1.0
Congo,Likouala,1.75508,18.064,none,flood,1.0
Congo,Likouala,1.75284,18.06175,none,flood,1.0
Congo,Likouala,1.75284,18.064,none,flood,1.0
Congo,Likouala,1.75059,18.06175,none,flood,1.0
Congo,Likouala,1.75059,18.064,none,flood,1.0
Congo,Likouala,1.74835,18.064,none,flood,1.0
Congo,Likouala,1.73712,18.064,none,flood,1.0
Congo,Likouala,1.73487,18.064,none,flood,1.0
Congo,Likouala,1.73038,18.06624,none,flood,1.0
Congo,Likouala,1.72813,18.06624,none,flood,1.0
Congo,Likouala,1.72589,18.06624,none,flood,1.0
Congo,Likouala,1.72364,18.06849,none,flood,1.0
Congo,Likouala,1.7214,18.06849,none,flood,1.0
Congo,Likouala,1.71915,18.06849,none,flood,1.0
Congo,Likouala,1.70792,18.06849,none,flood,1.0
Congo,Likouala,1.70343,18.06849,none,flood,1.0
Congo,Likouala,1.70118,18.06849,none,flood,1.0
Congo,Likouala,1.69894,18.06849,none,flood,1.0
Congo,Likouala,1.69669,18.06849,none,flood,1.0
Congo,Likouala,1.69445,18.06624,none,flood,1.0
Congo,Likouala,1.69445,18.06849,none,flood,1.0
Congo,Likouala,1.6922,18.06849,none,flood,1.0
Congo,Likouala,1.67199,18.06849,none,flood,1.0
Congo,Likouala,1.6675,18.06849,none,flood,1.0
Congo,Likouala,1.64953,18.064,none,flood,1.0
Congo,Likouala,1.63606,18.06175,none,flood,1.0
Congo,Likouala,1.63606,18.064,none,flood,1.0
Congo,Likouala,1.63381,18.06175,none,flood,1.0
Congo,Likouala,1.63381,18.064,none,flood,1.0
Congo,Likouala,1.63157,18.06175,none,flood,1.0
Congo,Likouala,1.63157,18.064,none,flood,1.0
Congo,Likouala,1.62258,18.06624,none,flood,1.0
Congo,Likouala,1.62258,18.07073,none,flood,1.0
Congo,Likouala,1.62034,18.06624,none,flood,1.0
Congo,Likouala,1.62034,18.06849,none,flood,1.0
Congo,Likouala,1.62034,18.07073,none,flood,1.0
Congo,Likouala,1.61584,18.07073,none,flood,1.0
Congo,Likouala,1.61135,18.06849,none,flood,1.0
Congo,Likouala,1.60237,18.064,none,flood,1.0
Congo,Likouala,1.60237,18.06624,none,flood,1.0
Congo,Likouala,1.60012,18.064,none,flood,1.0
Congo,Likouala,1.59788,18.064,none,flood,1.0
Congo,Likouala,1.59563,18.064,none,flood,1.0
Congo,Likouala,1.59563,18.06624,none,flood,1.0
Congo,Likouala,1.59339,18.064,none,flood,1.0
Congo,Likouala,1.59339,18.06624,none,flood,1.0
Congo,Likouala,1.59339,18.06849,none,flood,1.0
Congo,Likouala,1.59339,18.07073,none,flood,1.0
Congo,Likouala,1.59114,18.064,none,flood,1.0
Congo,Likouala,1.59114,18.06849,none,flood,1.0
Congo,Likouala,1.5889,18.06624,none,flood,1.0
Congo,Likouala,1.5889,18.06849,none,flood,1.0
Congo,Likouala,1.5889,18.07073,none,flood,1.0
Congo,Likouala,1.5889,18.07298,none,flood,1.0
Congo,Likouala,1.58665,18.06624,none,flood,1.0
Congo,Likouala,1.58665,18.06849,none,flood,1.0
Congo,Likouala,1.58665,18.07073,none,flood,1.0
Congo,Likouala,1.58665,18.07298,none,flood,1.0
Congo,Likouala,1.5844,18.06624,none,flood,1.0
Congo,Likouala,1.5844,18.06849,none,flood,1.0
Congo,Likouala,1.5844,18.07073,none,flood,1.0
Congo,Likouala,1.5844,18.07298,none,flood,1.0
Congo,Likouala,1.58216,18.06624,none,flood,1.0
Congo,Likouala,1.58216,18.06849,none,flood,1.0
Congo,Likouala,1.58216,18.07073,none,flood,1.0
Congo,Likouala,1.58216,18.07298,none,flood,1.0
Congo,Likouala,1.57991,18.06624,none,flood,1.0
Congo,Likouala,1.57991,18.06849,none,flood,1.0
Congo,Likouala,1.57767,18.06175,none,flood,1.0
Congo,Likouala,1.57767,18.06624,none,flood,1.0
Congo,Likouala,1.57542,18.06175,none,flood,1.0
Congo,Likouala,1.57542,18.064,none,flood,1.0
Congo,Likouala,1.57542,18.06624,none,flood,1.0
Congo,Likouala,1.57317,18.064,none,flood,1.0
Congo,Likouala,1.57093,18.064,none,flood,1.0
Congo,Likouala,1.56868,18.06624,none,flood,1.0
Congo,Likouala,1.56644,18.06624,none,flood,1.0
Congo,Likouala,1.56419,18.06624,none,flood,1.0
Congo,Likouala,1.56419,18.06849,none,flood,1.0
Congo,Likouala,1.56195,18.06849,none,flood,1.0
Congo,Likouala,1.5597,18.064,none,flood,1.0
Congo,Likouala,1.5597,18.06624,none,flood,1.0
Congo,Likouala,1.5597,18.06849,none,flood,1.0
Congo,Likouala,1.55521,18.064,none,flood,1.0
Congo,Likouala,1.55296,18.06175,none,flood,1.0
Congo,Likouala,1.55296,18.064,none,flood,1.0
Congo,Likouala,1.55072,18.06175,none,flood,1.0
Congo,Likouala,1.55072,18.064,none,flood,1.0
Congo,Likouala,1.55072,18.06624,none,flood,1.0
Congo,Likouala,1.55072,18.06849,none,flood,1.0
Congo,Likouala,1.54847,18.06175,none,flood,1.0
Congo,Likouala,1.54847,18.064,none,flood,1.0
Congo,Likouala,1.54847,18.06624,none,flood,1.0
Congo,Likouala,1.54847,18.06849,none,flood,1.0
Congo,Likouala,1.54623,18.05726,none,flood,1.0
Congo,Likouala,1.54623,18.05951,none,flood,1.0
Congo,Likouala,1.54623,18.06175,none,flood,1.0
Congo,Likouala,1.54623,18.064,none,flood,1.0
Congo,Likouala,1.54623,18.06624,none,flood,1.0
Congo,Likouala,1.54623,18.06849,none,flood,1.0
Congo,Likouala,1.54398,18.05726,none,flood,1.0
Congo,Likouala,1.54398,18.05951,none,flood,1.0
Congo,Likouala,1.54398,18.06175,none,flood,1.0
Congo,Likouala,1.54398,18.064,none,flood,1.0
Congo,Likouala,1.54398,18.06624,none,flood,1.0
Congo,Likouala,1.54173,18.05726,none,flood,1.0
Congo,Likouala,1.54173,18.05951,none,flood,1.0
Congo,Likouala,1.54173,18.06175,none,flood,1.0
Congo,Likouala,1.54173,18.064,none,flood,1.0
Congo,Likouala,1.54173,18.06624,none,flood,1.0
Congo,Likouala,1.53949,18.05726,none,flood,1.0
Congo,Likouala,1.53949,18.05951,none,flood,1.0
Congo,Likouala,1.53949,18.06175,none,flood,1.0
Congo,Likouala,1.53949,18.064,none,flood,1.0
Congo,Likouala,1.53724,18.064,none,flood,1.0
Congo,Likouala,1.51029,18.04603,none,flood,1.0
Congo,Likouala,1.50805,18.04379,none,flood,1.0
Congo,Likouala,1.50805,18.04603,none,flood,1.0
Congo,Likouala,1.5058,18.04379,none,flood,1.0
Congo,Likouala,1.50356,18.04379,none,flood,1.0
Congo,Likouala,1.50356,18.04828,none,flood,1.0
Congo,Likouala,1.50131,18.04379,none,flood,1.0
Congo,Likouala,1.50131,18.04603,none,flood,1.0
Congo,Likouala,1.50131,18.04828,none,flood,1.0
Congo,Likouala,1.49906,18.04379,none,flood,1.0
Congo,Likouala,1.49906,18.04603,none,flood,1.0
Congo,Likouala,1.49682,18.04154,none,flood,1.0
Congo,Likouala,1.49682,18.04379,none,flood,1.0
Congo,Likouala,1.49682,18.04603,none,flood,1.0
Congo,Likouala,1.49233,18.04154,none,flood,1.0
Congo,Likouala,1.49233,18.04379,none,flood,1.0
Congo,Likouala,1.49008,18.03705,none,flood,1.0
Congo,Likouala,1.49008,18.03929,none,flood,1.0
Congo,Likouala,1.49008,18.04154,none,flood,1.0
Congo,Likouala,1.48783,18.03705,none,flood,1.0
Congo,Likouala,1.48783,18.03929,none,flood,1.0
Congo,Likouala,1.48783,18.04154,none,flood,1.0
Congo,Likouala,1.48559,18.0348,none,flood,1.0
Congo,Likouala,1.48559,18.03929,none,flood,1.0
Congo,Likouala,1.48334,18.03256,none,flood,1.0
Congo,Likouala,1.48334,18.0348,none,flood,1.0
Congo,Likouala,1.4811,18.03031,none,flood,1.0
Congo,Likouala,1.4811,18.03256,none,flood,1.0
Congo,Likouala,1.47885,18.03031,none,flood,1.0
Congo,Likouala,1.47885,18.03256,none,flood,1.0
Congo,Likouala,1.47661,18.02806,none,flood,1.0
Congo,Likouala,1.47661,18.03031,none,flood,1.0
Congo,Likouala,1.47436,18.02582,none,flood,1.0
Congo,Likouala,1.47436,18.02806,none,flood,1.0
Congo,Likouala,1.47436,18.03031,none,flood,1.0
Congo,Likouala,1.47436,18.03256,none,flood,1.0
Congo,Likouala,1.47211,18.02357,none,flood,1.0
Congo,Likouala,1.47211,18.02582,none,flood,1.0
Congo,Likouala,1.47211,18.02806,none,flood,1.0
Congo,Likouala,1.47211,18.03031,none,flood,1.0
Congo,Likouala,1.47211,18.03256,none,flood,1.0
Congo,Likouala,1.46987,18.02133,none,flood,1.0
Congo,Likouala,1.46987,18.02357,none,flood,1.0
Congo,Likouala,1.46987,18.02582,none,flood,1.0
Congo,Likouala,1.46987,18.02806,none,flood,1.0
Congo,Likouala,1.46987,18.03031,none,flood,1.0
Congo,Likouala,1.46762,18.01908,none,flood,1.0
Congo,Likouala,1.46762,18.02133,none,flood,1.0
Congo,Likouala,1.46762,18.02357,none,flood,1.0
Congo,Likouala,1.46762,18.02582,none,flood,1.0
Congo,Likouala,1.46762,18.02806,none,flood,1.0
Congo,Likouala,1.46538,18.01908,none,flood,1.0
Congo,Likouala,1.46538,18.02133,none,flood,1.0
Congo,Likouala,1.46538,18.02357,none,flood,1.0
Congo,Likouala,1.46538,18.02582,none,flood,1.0
Congo,Likouala,1.46313,18.01684,none,flood,1.0
Congo,Likouala,1.46313,18.01908,none,flood,1.0
Congo,Likouala,1.46313,18.02133,none,flood,1.0
Congo,Likouala,1.46313,18.02357,none,flood,1.0
Congo,Likouala,1.46313,18.02582,none,flood,1.0
Congo,Likouala,1.46089,18.01908,none,flood,1.0
Congo,Likouala,1.46089,18.02133,none,flood,1.0
Congo,Likouala,1.46089,18.02357,none,flood,1.0
Congo,Likouala,1.46089,18.02582,none,flood,1.0
Congo,Likouala,1.46089,18.02806,none,flood,1.0
Congo,Likouala,1.45864,18.01908,none,flood,1.0
Congo,Likouala,1.45864,18.02133,none,flood,1.0
Congo,Likouala,1.45864,18.02357,none,flood,1.0
Congo,Likouala,1.45864,18.02582,none,flood,1.0
Congo,Likouala,1.45864,18.02806,none,flood,1.0
Congo,Likouala,1.45639,18.01908,none,flood,1.0
Congo,Likouala,1.45639,18.02133,none,flood,1.0
Congo,Likouala,1.45639,18.02357,none,flood,1.0
Congo,Likouala,1.45415,18.01459,none,flood,1.0
Congo,Likouala,1.45415,18.02357,none,flood,1.0
Congo,Likouala,1.45415,18.02582,none,flood,1.0
Congo,Likouala,1.4519,18.01459,none,flood,1.0
Congo,Likouala,1.44966,18.01459,none,flood,1.0
Congo,Likouala,1.44741,18.01459,none,flood,1.0
Congo,Likouala,1.44516,18.01234,none,flood,1.0
Congo,Likouala,1.44292,18.01234,none,flood,1.0
Congo,Likouala,1.44067,18.0101,none,flood,1.0
Congo,Likouala,1.44067,18.01234,none,flood,1.0
Congo,Likouala,1.43843,18.00785,none,flood,1.0
Congo,Likouala,1.43843,18.0101,none,flood,1.0
Congo,Likouala,1.43843,18.01234,none,flood,1.0
Congo,Likouala,1.43618,18.00785,none,flood,1.0
Congo,Likouala,1.43618,18.0101,none,flood,1.0
Congo,Likouala,1.43394,18.00785,none,flood,1.0
Congo,Likouala,1.42495,18.0101,none,flood,1.0
Congo,Likouala,1.40699,17.99438,none,flood,1.0
Congo,Likouala,1.40249,17.99213,none,flood,1.0
Congo,Likouala,1.40025,17.98989,none,flood,1.0
Congo,Likouala,1.40025,17.99213,none,flood,1.0
Congo,Likouala,1.398,17.98989,none,flood,1.0
Congo,Likouala,1.398,17.99213,none,flood,1.0
Congo,Likouala,1.39351,17.98989,none,flood,1.0
Congo,Likouala,1.38902,17.98315,none,flood,1.0
Congo,Likouala,1.38902,17.98539,none,flood,1.0
Congo,Likouala,1.38902,17.98764,none,flood,1.0
Congo,Likouala,1.38677,17.98315,none,flood,1.0
Congo,Likouala,1.38677,17.98539,none,flood,1.0
Congo,Likouala,1.38677,17.98764,none,flood,1.0
Congo,Likouala,1.38453,17.98539,none,flood,1.0
Congo,Likouala,1.38228,17.97641,none,flood,1.0
Congo,Likouala,1.38228,17.97866,none,flood,1.0
Congo,Likouala,1.38004,17.97641,none,flood,1.0
Congo,Likouala,1.37105,17.98315,none,flood,1.0
Congo,Likouala,1.36881,17.96967,none,flood,1.0
Congo,Likouala,1.36656,17.97866,none,flood,1.0
Congo,Likouala,1.36656,17.9809,none,flood,1.0
Congo,Likouala,1.36432,17.96518,none,flood,1.0
Congo,Likouala,1.36432,17.97641,none,flood,1.0
Congo,Likouala,1.36432,17.97866,none,flood,1.0
Congo,Likouala,1.36207,17.97641,none,flood,1.0
Congo,Likouala,1.36207,17.97866,none,flood,1.0
Congo,Likouala,1.35758,17.96069,none,flood,1.0
Congo,Likouala,1.35758,17.96294,none,flood,1.0
Congo,Likouala,1.35758,17.97417,none,flood,1.0
Congo,Likouala,1.35533,17.95845,none,flood,1.0
Congo,Likouala,1.35533,17.96069,none,flood,1.0
Congo,Likouala,1.35533,17.96294,none,flood,1.0
Congo,Likouala,1.35533,17.97192,none,flood,1.0
Congo,Likouala,1.35533,17.97417,none,flood,1.0
Congo,Likouala,1.35309,17.95845,none,flood,1.0
Congo,Likouala,1.35309,17.97192,none,flood,1.0
Congo,Likouala,1.35084,17.9562,none,flood,1.0
Congo,Likouala,1.35084,17.95845,none,flood,1.0
Congo,Likouala,1.3486,17.9562,none,flood,1.0
Congo,Likouala,1.3486,17.96967,none,flood,1.0
Congo,Likouala,1.34635,17.9562,none,flood,1.0
Congo,Likouala,1.34635,17.96967,none,flood,1.0
Congo,Likouala,1.33737,17.95395,none,flood,1.0
Congo,Likouala,1.33512,17.95395,none,flood,1.0
Congo,Likouala,1.33512,17.96069,none,flood,1.0
Congo,Likouala,1.33288,17.95395,none,flood,1.0
Congo,Likouala,1.33288,17.9562,none,flood,1.0
Congo,Likouala,1.33288,17.95845,none,flood,1.0
Congo,Likouala,1.33063,17.95171,none,flood,1.0
Congo,Likouala,1.33063,17.95395,none,flood,1.0
Congo,Likouala,1.33063,17.9562,none,flood,1.0
Congo,Likouala,1.33063,17.95845,none,flood,1.0
Congo,Likouala,1.33063,17.96518,none,flood,1.0
Congo,Likouala,1.32838,17.95171,none,flood,1.0
Congo,Likouala,1.32838,17.95395,none,flood,1.0
Congo,Likouala,1.32838,17.9562,none,flood,1.0
Congo,Likouala,1.32838,17.95845,none,flood,1.0
Congo,Likouala,1.32838,17.96069,none,flood,1.0
Congo,Likouala,1.32614,17.94946,none,flood,1.0
Congo,Likouala,1.32614,17.95171,none,flood,1.0
Congo,Likouala,1.32614,17.95395,none,flood,1.0
Congo,Likouala,1.32614,17.9562,none,flood,1.0
Congo,Likouala,1.32389,17.94946,none,flood,1.0
Congo,Likouala,1.32389,17.95171,none,flood,1.0
Congo,Likouala,1.32389,17.96069,none,flood,1.0
Congo,Likouala,1.32165,17.94946,none,flood,1.0
Congo,Likouala,1.32165,17.95171,none,flood,1.0
Congo,Likouala,1.32165,17.95845,none,flood,1.0
Congo,Likouala,1.3194,17.94946,none,flood,1.0
Congo,Likouala,1.3194,17.9562,none,flood,1.0
Congo,Likouala,1.31715,17.94946,none,flood,1.0
Congo,Likouala,1.31715,17.9562,none,flood,1.0
Congo,Likouala,1.31491,17.9562,none,flood,1.0
Congo,Likouala,1.30368,17.94722,none,flood,1.0
Congo,Likouala,1.30368,17.94946,none,flood,1.0
Congo,Likouala,1.30368,17.95171,none,flood,1.0
Congo,Likouala,1.30368,17.95395,none,flood,1.0
Congo,Likouala,1.30143,17.94946,none,flood,1.0
Congo,Likouala,1.2947,17.95171,none,flood,1.0
Congo,Likouala,1.2947,17.9562,none,flood,1.0
Congo,Likouala,1.29245,17.95395,none,flood,1.0
Congo,Likouala,1.29245,17.9562,none,flood,1.0
Congo,Likouala,1.29021,17.95395,none,flood,1.0
Congo,Likouala,1.28796,17.94272,none,flood,1.0
Congo,Likouala,1.28796,17.95395,none,flood,1.0
Congo,Likouala,1.28571,17.94272,none,flood,1.0
Congo,Likouala,1.28571,17.95395,none,flood,1.0
Congo,Likouala,1.28347,17.94272,none,flood,1.0
Congo,Likouala,1.28347,17.94946,none,flood,1.0
Congo,Likouala,1.28122,17.94497,none,flood,1.0
Congo,Likouala,1.27673,17.94272,none,flood,1.0
Congo,Likouala,1.27448,17.94497,none,flood,1.0
Congo,Likouala,1.27224,17.94272,none,flood,1.0
Congo,Likouala,1.27224,17.94497,none,flood,1.0
Congo,Likouala,1.27224,17.94722,none,flood,1.0
Congo,Likouala,1.26999,17.94048,none,flood,1.0
Congo,Likouala,1.26999,17.94272,none,flood,1.0
Congo,Likouala,1.26999,17.94497,none,flood,1.0
Congo,Likouala,1.26999,17.94722,none,flood,1.0
Congo,Likouala,1.26775,17.94048,none,flood,1.0
Congo,Likouala,1.26775,17.94272,none,flood,1.0
Congo,Likouala,1.26775,17.94497,none,flood,1.0
Congo,Likouala,1.26775,17.94722,none,flood,1.0
Congo,Likouala,1.2655,17.94048,none,flood,1.0
Congo,Likouala,1.26326,17.94048,none,flood,1.0
Congo,Likouala,1.26326,17.94272,none,flood,1.0
Congo,Likouala,1.26326,17.94497,none,flood,1.0
Congo,Likouala,1.26326,17.94722,none,flood,1.0
Congo,Likouala,1.26326,17.94946,none,flood,1.0
Congo,Likouala,1.26101,17.94497,none,flood,1.0
Congo,Likouala,1.26101,17.94722,none,flood,1.0
Congo,Likouala,1.26101,17.94946,none,flood,1.0
Congo,Likouala,1.25876,17.94497,none,flood,1.0
Congo,Likouala,1.25876,17.94722,none,flood,1.0
Congo,Likouala,1.25876,17.94946,none,flood,1.0
Congo,Likouala,1.25652,17.94497,none,flood,1.0
Congo,Likouala,1.25652,17.94722,none,flood,1.0
Congo,Likouala,1.25427,17.94048,none,flood,1.0
Congo,Likouala,1.25427,17.94272,none,flood,1.0
Congo,Likouala,1.25427,17.94497,none,flood,1.0
Congo,Likouala,1.25427,17.94722,none,flood,1.0
Congo,Likouala,1.25203,17.94048,none,flood,1.0
Congo,Likouala,1.25203,17.94272,none,flood,1.0
Congo,Likouala,1.25203,17.94497,none,flood,1.0
Congo,Likouala,1.25203,17.94722,none,flood,1.0
Congo,Likouala,1.24978,17.94497,none,flood,1.0
Congo,Likouala,1.24978,17.94722,none,flood,1.0
Congo,Likouala,1.24754,17.94272,none,flood,1.0
Congo,Likouala,1.24754,17.94722,none,flood,1.0
Congo,Likouala,1.24529,17.94272,none,flood,1.0
Congo,Likouala,1.24529,17.94497,none,flood,1.0
Congo,Likouala,1.24304,17.94497,none,flood,1.0
Congo,Likouala,1.23855,17.93823,none,flood,1.0
Congo,Likouala,1.23631,17.93823,none,flood,1.0
Congo,Likouala,1.23631,17.94048,none,flood,1.0
Congo,Likouala,1.23406,17.93823,none,flood,1.0
Congo,Likouala,1.23406,17.94048,none,flood,1.0
Congo,Likouala,1.23406,17.94497,none,flood,1.0
Congo,Likouala,1.23181,17.93599,none,flood,1.0
Congo,Likouala,1.23181,17.93823,none,flood,1.0
Congo,Likouala,1.23181,17.94048,none,flood,1.0
Congo,Likouala,1.22957,17.93599,none,flood,1.0
Congo,Likouala,1.22957,17.93823,none,flood,1.0
Congo,Likouala,1.22957,17.94048,none,flood,1.0
Congo,Likouala,1.22957,17.94272,none,flood,1.0
Congo,Likouala,1.22957,17.94497,none,flood,1.0
Congo,Likouala,1.22732,17.93599,none,flood,1.0
Congo,Likouala,1.22732,17.93823,none,flood,1.0
Congo,Likouala,1.22732,17.94048,none,flood,1.0
Congo,Likouala,1.22732,17.94272,none,flood,1.0
Congo,Likouala,1.22732,17.94497,none,flood,1.0
Congo,Likouala,1.22508,17.93823,none,flood,1.0
Congo,Likouala,1.22508,17.94048,none,flood,1.0
Congo,Likouala,1.22508,17.94272,none,flood,1.0
Congo,Likouala,1.22283,17.93599,none,flood,1.0
Congo,Likouala,1.22283,17.93823,none,flood,1.0
Congo,Likouala,1.22283,17.94048,none,flood,1.0
Congo,Likouala,1.22059,17.93374,none,flood,1.0
Congo,Likouala,1.22059,17.93599,none,flood,1.0
Congo,Likouala,1.21834,17.93374,none,flood,1.0
Congo,Likouala,1.20037,17.927,none,flood,1.0
Congo,Likouala,1.19813,17.927,none,flood,1.0
Congo,Likouala,1.19139,17.92476,none,flood,1.0
Congo,Likouala,1.18914,17.92476,none,flood,1.0
Congo,Likouala,1.18465,17.92251,none,flood,1.0
Congo,Likouala,1.18241,17.92251,none,flood,1.0
Congo,Likouala,1.18016,17.92251,none,flood,1.0
Congo,Likouala,1.17567,17.92251,none,flood,1.0
Congo,Likouala,1.16893,17.92027,none,flood,1.0
Congo,Likouala,1.16669,17.92027,none,flood,1.0
Congo,Likouala,1.16444,17.91802,none,flood,1.0
Congo,Likouala,1.16444,17.92027,none,flood,1.0
Congo,Likouala,1.1622,17.91802,none,flood,1.0
Congo,Likouala,1.1622,17.92027,none,flood,1.0
Congo,Likouala,1.15995,17.91802,none,flood,1.0
Congo,Likouala,1.15995,17.92027,none,flood,1.0
Congo,Likouala,1.1577,17.91578,none,flood,1.0
Congo,Likouala,1.1577,17.91802,none,flood,1.0
Congo,Likouala,1.1577,17.92027,none,flood,1.0
Congo,Likouala,1.15546,17.91353,none,flood,1.0
Congo,Likouala,1.15546,17.91802,none,flood,1.0
Congo,Likouala,1.15546,17.92027,none,flood,1.0
Congo,Likouala,1.15321,17.91353,none,flood,1.0
Congo,Likouala,1.15321,17.91578,none,flood,1.0
Congo,Likouala,1.15321,17.91802,none,flood,1.0
Congo,Likouala,1.15321,17.92027,none,flood,1.0
Congo,Likouala,1.15097,17.91353,none,flood,1.0
Congo,Likouala,1.15097,17.91578,none,flood,1.0
Congo,Likouala,1.15097,17.91802,none,flood,1.0
Congo,Likouala,1.14872,17.91128,none,flood,1.0
Congo,Likouala,1.14872,17.91353,none,flood,1.0
Congo,Likouala,1.14872,17.91578,none,flood,1.0
Congo,Likouala,1.14872,17.91802,none,flood,1.0
Congo,Likouala,1.14647,17.91578,none,flood,1.0
Congo,Likouala,1.14423,17.90904,none,flood,1.0
Congo,Likouala,1.12851,17.89781,none,flood,1.0
